,date,counts,year,month,day,data_quality,max_temp_°c,max_temp_flag,min_temp_°c,min_temp_flag,mean_temp_°c,mean_temp_flag,heat_deg_days_°c,heat_deg_days_flag,cool_deg_days_°c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km/h,spd_of_max_gust_flag
211,2014-07-31,4,2014,7,31,,25.1,,15.1,,20.1,,0.0,,2.1,,,M,,M,0.0,,,,,M,,M
212,2014-08-01,21,2014,8,1,,27.5,,17.1,,22.3,,0.0,,4.3,,,M,,M,0.0,,,,,M,,M
213,2014-08-02,4,2014,8,2,,25.8,,17.4,,21.6,,0.0,,3.6,,,M,,M,0.0,,,,,M,,M
214,2014-08-03,4,2014,8,3,,26.8,,19.7,,23.3,,0.0,,5.3,,,M,,M,0.0,,,,,M,,M
215,2014-08-04,23,2014,8,4,,26.2,,18.5,,22.4,,0.0,,4.4,,,M,,M,2.2,,,,,M,,M
216,2014-08-05,11,2014,8,5,,24.2,,17.5,,20.9,,0.0,,2.9,,,M,,M,0.0,,,,,M,,M
217,2014-08-06,6,2014,8,6,,26.0,,16.8,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M
218,2014-08-07,5,2014,8,7,,25.4,,16.7,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M
219,2014-08-08,7,2014,8,8,,25.5,,16.5,,21.0,,0.0,,3.0,,,M,,M,0.0,,,,,M,,M
220,2014-08-09,2,2014,8,9,,26.1,,16.8,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,M,,M
221,2014-08-10,0,2014,8,10,,26.7,,17.1,,21.9,,0.0,,3.9,,,M,,M,0.0,,,,,M,,M
222,2014-08-11,3,2014,8,11,,,M,20.0,E,,M,,M,,M,,M,,M,,M,,,,M,,M
223,2014-08-12,7,2014,8,12,,,,,,,,,,,,,,,,,,,,,,,
224,2014-08-13,5,2014,8,13,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
225,2014-08-14,3,2014,8,14,,18.8,,13.2,E,16.0,E,2.0,E,0.0,E,,M,,M,,M,,,,M,,M
226,2014-08-15,2,2014,8,15,,23.4,,13.2,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,M,,M
227,2014-08-16,2,2014,8,16,,20.4,,13.6,,17.0,,1.0,,0.0,,,M,,M,0.7,,,,,M,,M
228,2014-08-17,0,2014,8,17,,22.7,,14.5,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
229,2014-08-18,6,2014,8,18,,20.5,,14.1,,17.3,,0.7,,0.0,,,M,,M,0.0,,,,,M,,M
230,2014-08-19,6,2014,8,19,,21.7,,13.4,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,M,,M
231,2014-08-20,5,2014,8,20,,24.2,,17.6,,20.9,,0.0,,2.9,,,M,,M,0.7,,,,,M,,M
232,2014-08-21,7,2014,8,21,,26.1,,18.0,,22.1,,0.0,,4.1,,,M,,M,6.6,,,,,M,,M
233,2014-08-22,2,2014,8,22,,24.9,,17.9,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M
234,2014-08-23,0,2014,8,23,,21.7,E,19.4,E,20.6,E,0.0,E,2.6,E,,M,,M,,M,,,,M,,M
235,2014-08-24,2,2014,8,24,,24.2,,18.5,,21.4,,0.0,,3.4,,,M,,M,0.0,,,,,M,,M
236,2014-08-25,3,2014,8,25,,27.8,,18.0,,22.9,,0.0,,4.9,,,M,,M,0.0,,,,,M,,M
237,2014-08-26,6,2014,8,26,,30.0,,19.0,,24.5,,0.0,,6.5,,,M,,M,0.0,,,,,M,,M
238,2014-08-27,2,2014,8,27,,24.9,,14.6,,19.8,,0.0,,1.8,,,M,,M,0.0,,,,,M,,M
239,2014-08-28,1,2014,8,28,,22.9,,13.4,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,,M,,M
240,2014-08-29,3,2014,8,29,,22.0,,13.7,,17.9,,0.1,,0.0,,,M,,M,0.0,,,,,M,,M
241,2014-08-30,0,2014,8,30,,27.6,,18.7,,23.2,,0.0,,5.2,,,M,,M,1.2,,,,,M,,M
242,2014-08-31,0,2014,8,31,,29.6,,21.1,,25.4,,0.0,,7.4,,,M,,M,0.0,,,,,M,,M
243,2014-09-01,0,2014,9,1,,27.7,,20.0,,23.9,,0.0,,5.9,,,M,,M,1.0,,,,,M,,M
244,2014-09-02,18,2014,9,2,,24.8,,16.4,,20.6,,0.0,,2.6,,,M,,M,13.1,,,,,M,,M
245,2014-09-03,8,2014,9,3,,26.5,,15.3,,20.9,,0.0,,2.9,,,M,,M,0.0,,,,,M,,M
246,2014-09-04,5,2014,9,4,,29.0,,17.7,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M
247,2014-09-05,12,2014,9,5,,29.7,,19.8,,24.8,,0.0,,6.8,,,M,,M,27.0,,,,,M,,M
248,2014-09-06,10,2014,9,6,,22.0,,13.9,,18.0,,0.0,,0.0,,,M,,M,2.3,,,,,M,,M
249,2014-09-07,0,2014,9,7,,20.8,,12.6,,16.7,,1.3,,0.0,,,M,,M,0.0,,,,,M,,M
250,2014-09-08,6,2014,9,8,,22.0,,13.8,,17.9,,0.1,,0.0,,,M,,M,0.0,,,,,M,,M
251,2014-09-09,7,2014,9,9,,21.6,,18.4,,20.0,,0.0,,2.0,,,M,,M,0.0,,,,,M,,M
252,2014-09-10,4,2014,9,10,,22.7,,18.5,,20.6,,0.0,,2.6,,,M,,M,14.1,,,,,M,,M
253,2014-09-11,12,2014,9,11,,22.6,,10.5,,16.6,,1.4,,0.0,,,M,,M,1.7,,,,,M,,M
254,2014-09-12,5,2014,9,12,,15.9,,10.3,,13.1,,4.9,,0.0,,,M,,M,0.0,,,,,M,,M
255,2014-09-13,0,2014,9,13,,14.8,,7.8,,11.3,,6.7,,0.0,,,M,,M,0.4,,,,,M,,M
256,2014-09-14,1,2014,9,14,,15.8,,7.1,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,,M,,M
257,2014-09-15,4,2014,9,15,,18.2,,10.2,,14.2,,3.8,,0.0,,,M,,M,5.1,,,,,M,,M
258,2014-09-16,2,2014,9,16,,18.9,,9.9,,14.4,,3.6,,0.0,,,M,,M,0.0,,,,,M,,M
259,2014-09-17,2,2014,9,17,,20.4,,9.0,,14.7,,3.3,,0.0,,,M,,M,0.0,,,,,M,,M
260,2014-09-18,2,2014,9,18,,15.2,,8.2,,11.7,,6.3,,0.0,,,M,,M,0.0,,,,,M,,M
261,2014-09-19,4,2014,9,19,,14.2,,6.3,,10.3,,7.7,,0.0,,,M,,M,0.0,,,,,M,,M
262,2014-09-20,2,2014,9,20,,23.7,,11.2,,17.5,,0.5,,0.0,,,M,,M,0.9,,,,,M,,M
263,2014-09-21,50,2014,9,21,,24.7,,10.3,,17.5,,0.5,,0.0,,,M,,M,24.6,,,,,M,,M
264,2014-09-22,14,2014,9,22,,15.2,,9.4,,12.3,,5.7,,0.0,,,M,,M,0.0,,,,,M,,M
265,2014-09-23,1,2014,9,23,,22.1,,9.0,,15.6,,2.4,,0.0,,,M,,M,0.0,,,,,M,,M
266,2014-09-24,6,2014,9,24,,23.0,,12.1,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,M,,M
267,2014-09-25,1,2014,9,25,,21.2,,13.5,,17.4,,0.6,,0.0,,,M,,M,0.0,,,,,M,,M
268,2014-09-26,1,2014,9,26,,22.7,,12.4,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,M,,M
269,2014-09-27,0,2014,9,27,,24.4,,12.6,,18.5,,0.0,,0.5,,,M,,M,0.0,,,,,M,,M
270,2014-09-28,0,2014,9,28,,24.8,,14.6,,19.7,,0.0,,1.7,,,M,,M,0.0,,,,,M,,M
271,2014-09-29,7,2014,9,29,,24.2,,15.2,,19.7,,0.0,,1.7,,,M,,M,0.0,,,,,M,,M
272,2014-09-30,2,2014,9,30,,19.3,,16.0,,17.7,,0.3,,0.0,,,M,,M,0.0,,,,,M,,M
273,2014-10-01,2,2014,10,1,,16.6,,14.9,,15.8,,2.2,,0.0,,,M,,M,0.0,,,,,M,,M
274,2014-10-02,4,2014,10,2,,18.4,,15.2,,16.8,,1.2,,0.0,,,M,,M,0.0,,,,,M,,M
275,2014-10-03,5,2014,10,3,,22.2,,15.0,,18.6,,0.0,,0.6,,,M,,M,7.3,,,,,M,,M
276,2014-10-04,0,2014,10,4,,15.2,,5.9,,10.6,,7.4,,0.0,,,M,,M,2.4,,,,,M,,M
277,2014-10-05,1,2014,10,5,,13.9,,4.6,,9.3,,8.7,,0.0,,,M,,M,0.0,,,,,M,,M
278,2014-10-06,9,2014,10,6,,17.0,,10.1,,13.6,,4.4,,0.0,,,M,,M,0.7,,,,,M,,M
279,2014-10-07,19,2014,10,7,,17.7,,11.4,,14.6,,3.4,,0.0,,,M,,M,14.8,,,,,M,,M
280,2014-10-08,11,2014,10,8,,14.2,,7.4,,10.8,,7.2,,0.0,,,M,,M,0.5,,,,,M,,M
281,2014-10-09,4,2014,10,9,,14.6,,5.5,,10.1,,7.9,,0.0,,,M,,M,0.0,,,,,M,,M
282,2014-10-10,4,2014,10,10,,13.8,,5.8,,9.8,,8.2,,0.0,,,M,,M,0.0,,,,,M,,M
283,2014-10-11,1,2014,10,11,,14.8,,4.1,,9.5,,8.5,,0.0,,,M,,M,0.0,,,,,M,,M
284,2014-10-12,1,2014,10,12,,12.3,,4.2,,8.3,,9.7,,0.0,,,M,,M,0.0,,,,,M,,M
285,2014-10-13,2,2014,10,13,,16.1,,8.5,,12.3,,5.7,,0.0,,,M,,M,0.0,,,,,M,,M
286,2014-10-14,2,2014,10,14,,22.3,,14.7,,18.5,,0.0,,0.5,,,M,,M,0.0,,,,,M,,M
287,2014-10-15,3,2014,10,15,,18.8,,13.7,,16.3,,1.7,,0.0,,,M,,M,2.9,,,,,M,,M
288,2014-10-16,333,2014,10,16,,18.6,,12.7,,15.7,,2.3,,0.0,,,M,,M,21.1,,,,,M,,M
289,2014-10-17,79,2014,10,17,,16.7,,11.8,,14.3,,3.7,,0.0,,,M,,M,0.0,,,,,M,,M
290,2014-10-18,9,2014,10,18,,13.8,,4.4,,9.1,,8.9,,0.0,,,M,,M,0.0,,,,,M,,M
291,2014-10-19,5,2014,10,19,,9.2,,3.0,,6.1,,11.9,,0.0,,,M,,M,0.0,,,,,M,,M
292,2014-10-20,18,2014,10,20,,11.4,,6.8,,9.1,,8.9,,0.0,,,M,,M,7.0,,,,,M,,M
293,2014-10-21,5,2014,10,21,,11.5,,7.0,,9.3,,8.7,,0.0,,,M,,M,1.9,,,,,M,,M
294,2014-10-22,8,2014,10,22,,13.9,,5.1,,9.5,,8.5,,0.0,,,M,,M,0.0,,,,,M,,M
295,2014-10-23,4,2014,10,23,,16.6,,6.4,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,,M,,M
296,2014-10-24,6,2014,10,24,,12.9,,5.9,,9.4,,8.6,,0.0,,,M,,M,0.0,,,,,M,,M
297,2014-10-25,2,2014,10,25,,16.5,,9.2,,12.9,,5.1,,0.0,,,M,,M,0.0,,,,,M,,M
298,2014-10-26,1,2014,10,26,,12.4,,4.9,,8.7,,9.3,,0.0,,,M,,M,0.0,,,,,M,,M
299,2014-10-27,5,2014,10,27,,11.9,,4.1,,8.0,,10.0,,0.0,,,M,,M,0.0,,,,,M,,M
300,2014-10-28,1,2014,10,28,,20.5,,10.6,,15.6,,2.4,,0.0,,,M,,M,1.2,,,,,M,,M
301,2014-10-29,2,2014,10,29,,13.9,,6.6,,10.3,,7.7,,0.0,,,M,,M,0.2,,,,,M,,M
302,2014-10-30,5,2014,10,30,,9.5,,4.4,,7.0,,11.0,,0.0,,,M,,M,0.0,,,,,M,,M
303,2014-10-31,8,2014,10,31,,7.6,,2.1,,4.9,,13.1,,0.0,,,M,,M,12.8,,,,,M,,M
304,2014-11-01,1,2014,11,1,,4.0,,-0.1,,2.0,,16.0,,0.0,,,M,,M,2.3,,,,,M,,M
305,2014-11-02,1,2014,11,2,,7.4,,-1.1,,3.2,,14.8,,0.0,,,M,,M,,M,,,,M,,M
306,2014-11-03,2,2014,11,3,,13.7,,3.7,,8.7,,9.3,,0.0,,,M,,M,0.5,,,,,M,,M
307,2014-11-04,4,2014,11,4,,13.2,,9.1,,11.2,,6.8,,0.0,,,M,,M,4.0,,,,,M,,M
308,2014-11-05,3,2014,11,5,,10.5,,6.0,,8.3,,9.7,,0.0,,,M,,M,0.0,,,,,M,,M
309,2014-11-06,5,2014,11,6,,9.4,,5.1,,7.3,,10.7,,0.0,,,M,,M,4.1,,,,,M,,M
310,2014-11-07,3,2014,11,7,,5.0,,-0.7,,2.2,,15.8,,0.0,,,M,,M,0.6,,,,,M,,M
311,2014-11-08,1,2014,11,8,,7.3,,0.0,,3.7,,14.3,,0.0,,,M,,M,1.0,,,,,M,,M
312,2014-11-09,3,2014,11,9,,7.9,,2.7,,5.3,,12.7,,0.0,,,M,,M,0.0,,,,,M,,M
313,2014-11-10,3,2014,11,10,,9.6,,5.5,,7.6,,10.4,,0.0,,,M,,M,0.3,,,,,M,,M
314,2014-11-11,2,2014,11,11,,16.0,,6.2,,11.1,,6.9,,0.0,,,M,,M,0.2,,,,,M,,M
315,2014-11-12,2,2014,11,12,,9.4,,1.2,,5.3,,12.7,,0.0,,,M,,M,0.2,,,,,M,,M
316,2014-11-13,5,2014,11,13,,1.9,,-1.7,,0.1,,17.9,,0.0,,,M,,M,0.4,,,,,M,,M
317,2014-11-14,0,2014,11,14,,2.5,,-2.9,,-0.2,,18.2,,0.0,,,M,,M,0.2,,,,,M,,M
318,2014-11-15,1,2014,11,15,,3.6,,-3.6,,0.0,,18.0,,0.0,,,M,,M,0.0,,,,,M,,M
319,2014-11-16,0,2014,11,16,,0.7,,-0.8,,-0.1,,18.1,,0.0,,,M,,M,1.6,,,,,M,,M
320,2014-11-17,8,2014,11,17,,1.9,,-5.0,,-1.6,,19.6,,0.0,,,M,,M,8.0,,,,,M,,M
321,2014-11-18,2,2014,11,18,,-3.4,,-8.0,,-5.7,,23.7,,0.0,,,M,,M,0.2,,,,,M,,M
322,2014-11-19,3,2014,11,19,,0.0,,-8.1,,-4.1,,22.1,,0.0,,,M,,M,2.8,,,,,M,,M
323,2014-11-20,3,2014,11,20,,-1.5,,-6.0,,-3.8,,21.8,,0.0,,,M,,M,0.0,,,,,M,,M
324,2014-11-21,2,2014,11,21,,-1.1,,-12.8,,-7.0,,25.0,,0.0,,,M,,M,0.2,,,,,M,,M
325,2014-11-22,1,2014,11,22,,7.1,,-3.9,,1.6,,16.4,,0.0,,,M,,M,1.2,,,,,M,,M
326,2014-11-23,0,2014,11,23,,9.0,,5.6,,7.3,,10.7,,0.0,,,M,,M,2.0,,,,,M,,M
327,2014-11-24,31,2014,11,24,,15.2,,4.6,,9.9,,8.1,,0.0,,,M,,M,16.1,,,,,M,,M
328,2014-11-25,9,2014,11,25,,4.6,,1.3,,3.0,,15.0,,0.0,,,M,,M,0.0,,,,,M,,M
329,2014-11-26,3,2014,11,26,,,M,1.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
330,2014-11-27,2,2014,11,27,,2.9,,-3.3,,-0.2,,18.2,,0.0,,,M,,M,0.0,,,,,M,,M
331,2014-11-28,1,2014,11,28,,-1.8,,-5.5,,-3.7,,21.7,,0.0,,,M,,M,0.0,,,,,M,,M
332,2014-11-29,2,2014,11,29,,7.9,,-3.1,,2.4,,15.6,,0.0,,,M,,M,0.0,,,,,M,,M
333,2014-11-30,0,2014,11,30,,12.0,,4.5,,8.3,,9.7,,0.0,,,M,,M,0.0,,,,,M,,M
334,2014-12-01,5,2014,12,1,,4.6,,-5.8,,-0.6,,18.6,,0.0,,,M,,M,0.0,,,,,M,,M
335,2014-12-02,2,2014,12,2,,2.5,,-8.7,,-3.1,,21.1,,0.0,,,M,,M,0.2,,,,,M,,M
336,2014-12-03,4,2014,12,3,,3.2,,-0.6,,1.3,,16.7,,0.0,,,M,,M,0.6,,,,,M,,M
337,2014-12-04,0,2014,12,4,,0.2,,-3.1,,-1.5,,19.5,,0.0,,,M,,M,,M,,,,M,,M
338,2014-12-05,4,2014,12,5,,3.9,,-2.2,,0.9,,17.1,,0.0,,,M,,M,0.0,,,,,M,,M
339,2014-12-06,2,2014,12,6,,6.1,,-0.9,,2.6,,15.4,,0.0,,,M,,M,0.0,,,,,M,,M
340,2014-12-07,0,2014,12,7,,-0.6,,-5.8,,-3.2,,21.2,,0.0,,,M,,M,0.0,,,,,M,,M
341,2014-12-08,1,2014,12,8,,4.8,,-1.1,,1.9,,16.1,,0.0,,,M,,M,0.0,,,,,M,,M
342,2014-12-09,0,2014,12,9,,5.3,,1.1,,3.2,,14.8,,0.0,,,M,,M,0.0,,,,,M,,M
343,2014-12-10,4,2014,12,10,,1.3,,-4.2,,-1.5,,19.5,,0.0,,,M,,M,0.0,,,,,M,,M
344,2014-12-11,4,2014,12,11,,-2.4,,-5.4,,-3.9,,21.9,,0.0,,,M,,M,18.0,,,,,M,,M
345,2014-12-12,9,2014,12,12,,3.0,,-3.1,,-0.1,,18.1,,0.0,,,M,,M,0.0,,,,,M,,M
346,2014-12-13,5,2014,12,13,,2.8,,1.5,,2.2,,15.8,,0.0,,,M,,M,0.0,,,,,M,,M
347,2014-12-14,3,2014,12,14,,4.3,,2.4,,3.4,,14.6,,0.0,,,M,,M,0.2,,,,,M,,M
348,2014-12-15,3,2014,12,15,,4.5,,3.3,,3.9,,14.1,,0.0,,,M,,M,0.0,,,,,M,,M
349,2014-12-16,7,2014,12,16,,5.3,,2.1,,3.7,,14.3,,0.0,,,M,,M,4.3,,,,,M,,M
350,2014-12-17,10,2014,12,17,,5.9,,0.0,,3.0,,15.0,,0.0,,,M,,M,5.4,,,,,M,,M
351,2014-12-18,1,2014,12,18,,0.7,,-4.2,,-1.8,,19.8,,0.0,,,M,,M,0.0,,,,,M,,M
352,2014-12-19,1,2014,12,19,,0.1,,-5.0,,-2.5,,20.5,,0.0,,,M,,M,0.0,,,,,M,,M
353,2014-12-20,0,2014,12,20,,-0.2,,-4.7,,-2.5,,20.5,,0.0,,,M,,M,0.0,,,,,M,,M
354,2014-12-21,0,2014,12,21,,3.1,,-1.6,,0.8,,17.2,,0.0,,,M,,M,0.0,,,,,M,,M
355,2014-12-22,3,2014,12,22,,2.1,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
356,2014-12-23,0,2014,12,23,,7.0,,1.9,,4.5,,13.5,,0.0,,,M,,M,0.0,,,,,M,,M
357,2014-12-24,2,2014,12,24,,10.6,,5.6,,8.1,,9.9,,0.0,,,M,,M,8.6,,,,,M,,M
358,2014-12-25,1,2014,12,25,,5.7,,4.0,,4.9,,13.1,,0.0,,,M,,M,0.3,,,,,M,,M
359,2014-12-26,2,2014,12,26,,6.7,,2.1,,4.4,,13.6,,0.0,,,M,,M,0.0,,,,,M,,M
360,2014-12-27,3,2014,12,27,,10.1,,4.3,,7.2,,10.8,,0.0,,,M,,M,0.0,,,,,M,,M
361,2014-12-28,0,2014,12,28,,6.4,,0.0,,3.2,,14.8,,0.0,,,M,,M,0.0,,,,,M,,M
362,2014-12-29,2,2014,12,29,,1.3,,-4.1,,-1.4,,19.4,,0.0,,,M,,M,0.0,,,,,M,,M
363,2014-12-30,0,2014,12,30,,-2.5,,-6.9,,-4.7,,22.7,,0.0,,,M,,M,0.0,,,,,M,,M
364,2014-12-31,1,2014,12,31,,-5.2,,-8.1,,-6.7,,24.7,,0.0,,,M,,M,0.0,,,,,M,,M
365,2015-01-01,0,2015,1,1,,-0.9,,-6.9,,-3.9,,21.9,,0.0,,,M,,M,0.0,,,,,M,,M
366,2015-01-02,2,2015,1,2,,-0.5,,-4.0,,-2.3,,20.3,,0.0,,,M,,M,0.0,,,,,M,,M
367,2015-01-03,4,2015,1,3,,2.8,,-3.5,,-0.4,,18.4,,0.0,,,M,,M,12.3,,,,,M,,M
368,2015-01-04,26,2015,1,4,,5.1,,-4.7,,0.2,,17.8,,0.0,,,M,,M,10.8,,,,,M,,M
369,2015-01-05,6,2015,1,5,,-4.6,,-12.5,,-8.6,,26.6,,0.0,,,M,,M,0.2,,,,,M,,M
370,2015-01-06,1,2015,1,6,,-7.7,,-12.1,,-9.9,,27.9,,0.0,,,M,,M,0.0,,,,,M,,M
371,2015-01-07,2,2015,1,7,,-8.4,,-17.6,,-13.0,,31.0,,0.0,,,M,,M,0.3,,,,,M,,M
372,2015-01-08,2,2015,1,8,,-7.7,,-14.8,,-11.3,,29.3,,0.0,,,M,,M,0.7,,,,,M,,M
373,2015-01-09,1,2015,1,9,,-5.1,,-12.3,,-8.7,,26.7,,0.0,,,M,,M,0.9,,,,,M,,M
374,2015-01-10,0,2015,1,10,,-8.9,,-14.6,,-11.8,,29.8,,0.0,,,M,,M,0.0,,,,,M,,M
375,2015-01-11,1,2015,1,11,,0.5,,-9.0,,-4.3,,22.3,,0.0,,,M,,M,0.2,,,,,M,,M
376,2015-01-12,1,2015,1,12,,0.2,,-15.4,,-7.6,,25.6,,0.0,,,M,,M,1.7,,,,,M,,M
377,2015-01-13,1,2015,1,13,,-10.4,,-19.5,,-15.0,,33.0,,0.0,,,M,,M,0.2,,,,,M,,M
378,2015-01-14,0,2015,1,14,,-3.5,,-11.6,,-7.6,,25.6,,0.0,,,M,,M,0.0,,,,,M,,M
379,2015-01-15,2,2015,1,15,,-2.1,,-10.8,,-6.5,,24.5,,0.0,,,M,,M,0.0,,,,,M,,M
380,2015-01-16,5,2015,1,16,,-3.7,E,-8.4,E,-6.1,E,24.1,E,0.0,E,,M,,M,0.0,E,,,,M,,M
381,2015-01-17,0,2015,1,17,,0.0,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
382,2015-01-18,1,2015,1,18,,5.5,,0.7,,3.1,,14.9,,0.0,,,M,,M,1.1,,,,,M,,M
383,2015-01-19,3,2015,1,19,,1.1,,-7.7,,-3.3,,21.3,,0.0,,,M,,M,0.0,,,,,M,,M
384,2015-01-20,1,2015,1,20,,-4.8,,-11.7,,-8.3,,26.3,,0.0,,,M,,M,0.0,,,,,M,,M
385,2015-01-21,2,2015,1,21,,-2.7,,-10.5,,-6.6,,24.6,,0.0,,,M,,M,0.0,,,,,M,,M
386,2015-01-22,0,2015,1,22,,0.5,,-7.0,,-3.3,,21.3,,0.0,,,M,,M,0.0,,,,,M,,M
387,2015-01-23,2,2015,1,23,,1.3,,-3.6,,-1.2,,19.2,,0.0,,,M,,M,0.0,,,,,M,,M
388,2015-01-24,0,2015,1,24,,1.2,,-4.2,,-1.5,,19.5,,0.0,,,M,,M,0.0,,,,,M,,M
389,2015-01-25,0,2015,1,25,,-2.0,,-11.2,,-6.6,,24.6,,0.0,,,M,,M,0.0,,,,,M,,M
390,2015-01-26,0,2015,1,26,,-7.3,,-13.1,,-10.2,,28.2,,0.0,,,M,,M,0.0,,,,,M,,M
391,2015-01-27,0,2015,1,27,,-4.5,,-11.3,,-7.9,,25.9,,0.0,,,M,,M,0.4,,,,,M,,M
392,2015-01-28,0,2015,1,28,,-0.7,,-11.8,,-6.3,,24.3,,0.0,,,M,,M,0.0,,,,,M,,M
393,2015-01-29,1,2015,1,29,,1.1,,-3.9,,-1.4,,19.4,,0.0,,,M,,M,7.6,,,,,M,,M
394,2015-01-30,0,2015,1,30,,-0.8,,-13.7,,-7.3,,25.3,,0.0,,,M,,M,0.2,,,,,M,,M
395,2015-01-31,0,2015,1,31,,-1.9,,-13.8,,-7.9,,25.9,,0.0,,,M,,M,0.0,,,,,M,,M
396,2015-02-01,0,2015,2,1,,-1.7,,-13.9,,-7.8,,25.8,,0.0,,,M,,M,5.8,,,,,M,,M
397,2015-02-02,3,2015,2,2,,-10.7,,-14.7,,-12.7,,30.7,,0.0,,,M,,M,7.5,,,,,M,,M
398,2015-02-03,9,2015,2,3,,-4.4,,-14.0,,-9.2,,27.2,,0.0,,,M,,M,0.0,,,,,M,,M
399,2015-02-04,7,2015,2,4,,-0.7,,-7.9,,-4.3,,22.3,,0.0,,,M,,M,1.4,,,,,M,,M
400,2015-02-05,3,2015,2,5,,-7.9,,-13.7,,-10.8,,28.8,,0.0,,,M,,M,0.0,,,,,M,,M
401,2015-02-06,6,2015,2,6,,-3.4,,-11.4,,-7.4,,25.4,,0.0,,,M,,M,0.7,,,,,M,,M
402,2015-02-07,3,2015,2,7,,-1.7,,-7.5,,-4.6,,22.6,,0.0,,,M,,M,4.8,,,,,M,,M
403,2015-02-08,3,2015,2,8,,-6.8,,-12.4,,-9.6,,27.6,,0.0,,,M,,M,1.7,,,,,M,,M
404,2015-02-09,3,2015,2,9,,-9.1,,-12.4,,-10.8,,28.8,,0.0,,,M,,M,0.0,,,,,M,,M
405,2015-02-10,13,2015,2,10,,-3.7,,-9.3,,-6.5,,24.5,,0.0,,,M,,M,0.0,,,,,M,,M
406,2015-02-11,6,2015,2,11,,-1.3,,-5.2,,-3.3,,21.3,,0.0,,,M,,M,0.8,,,,,M,,M
407,2015-02-12,5,2015,2,12,,-1.5,,-17.8,,-9.7,,27.7,,0.0,,,M,,M,0.2,,,,,M,,M
408,2015-02-13,2,2015,2,13,,-7.7,,-21.5,,-14.6,,32.6,,0.0,,,M,,M,0.0,,,,,M,,M
409,2015-02-14,2,2015,2,14,,-5.7,,-19.7,,-12.7,,30.7,,0.0,,,M,,M,0.4,,,,,M,,M
410,2015-02-15,0,2015,2,15,,-19.2,,-25.1,,-22.2,,40.2,,0.0,,,M,,M,0.2,,,,,M,,M
411,2015-02-16,4,2015,2,16,,-12.6,,-22.4,,-17.5,,35.5,,0.0,,,M,,M,0.0,,,,,M,,M
412,2015-02-17,2,2015,2,17,,-7.5,,-13.3,,-10.4,,28.4,,0.0,,,M,,M,0.0,,,,,M,,M
413,2015-02-18,5,2015,2,18,,-6.9,,-13.4,,-10.2,,28.2,,0.0,,,M,,M,0.3,,,,,M,,M
414,2015-02-19,2,2015,2,19,,-13.3,,-20.5,,-16.9,,34.9,,0.0,,,M,,M,0.0,,,,,M,,M
415,2015-02-20,2,2015,2,20,,-11.3,,-21.3,,-16.3,,34.3,,0.0,,,M,,M,0.2,,,,,M,,M
416,2015-02-21,5,2015,2,21,,-6.4,,-11.4,,-8.9,,26.9,,0.0,,,M,,M,7.3,,,,,M,,M
417,2015-02-22,11,2015,2,22,,-2.7,,-15.4,,-9.1,,27.1,,0.0,,,M,,M,0.4,,,,,M,,M
418,2015-02-23,6,2015,2,23,,-14.2,,-20.2,,-17.2,,35.2,,0.0,,,M,,M,0.0,,,,,M,,M
419,2015-02-24,6,2015,2,24,,-7.4,,-18.4,,-12.9,,30.9,,0.0,,,M,,M,0.2,,,,,M,,M
420,2015-02-25,15,2015,2,25,,-7.2,,-13.6,,-10.4,,28.4,,0.0,,,M,,M,0.0,,,,,M,,M
421,2015-02-26,3,2015,2,26,,-9.1,,-15.6,,-12.4,,30.4,,0.0,,,M,,M,0.0,,,,,M,,M
422,2015-02-27,3,2015,2,27,,-8.2,,-17.3,,-12.8,,30.8,,0.0,,,M,,M,0.0,,,,,M,,M
423,2015-02-28,7,2015,2,28,,-4.4,,-14.6,,-9.5,,27.5,,0.0,,,M,,M,0.0,,,,,M,,M
424,2015-03-01,5,2015,3,1,,-3.1,,-8.1,,-5.6,,23.6,,0.0,,,M,,M,0.0,,,,,M,,M
425,2015-03-02,5,2015,3,2,,-1.3,,-8.1,,-4.7,,22.7,,0.0,,,M,,M,0.0,,,,,M,,M
